CustomerID,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,RegistrationDate,NewsletterSubscribed,LastLoginIP,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,CustomerType,FavoriteSeason,PreferredTimeOfDay,Region,LoyaltyLevel,ChurnRiskCategory,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Country,Churn
18262,140,1,149.48,11.498461538461536,4.614531117664875,2.88,17.4,182,14.0,6,24,0,140,4,16,7,0.0,0.0,13,13,13.0,1,0,0,0,0.0,13,1,13.0,28.0,2011-05-09,Yes,196.191.143.97,1.0,0.0,Dormants,25-34,Medium,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,1
13563,84,2,777.53,15.867959183673468,28.89836795994368,0.39,165.0,209,4.26530612244898,1,32,55,140,4,17,7,0.0,1.1458333333333333,49,49,24.5,1,0,0,0,0.0,49,2,24.5,,02/20/2011,Yes,167.57.138.71,2.0,2.0,Potentiels,Inconnu,High,Occasionnel,Été,Après-midi,UK,Jeune,Élevé,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,0
15506,23,3,979.26,5.971097560975609,8.109954801731572,0.29,60.0,848,5.170731707317073,1,48,116,139,3,12,11,0.3231707317073171,0.7116564417177914,121,121,40.333333333333336,1,0,0,0,0.0,164,3,54.66666666666666,,07/05/11,Yes,97.17.76.17,3.0,3.0,Fidèles,Inconnu,High,Occasionnel,Automne,Midi,UK,Jeune,Faible,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0
16305,139,1,361.2199999999999,16.4190909090909,4.590098981286641,6.959999999999999,20.8,256,11.636363636363637,2,24,0,139,6,12,7,1.0,0.0,22,22,22.0,1,0,0,0,0.0,22,1,22.0,77.0,2011-01-10,Yes,111.120.144.119,3.0,5.0,Potentiels,65+,Medium,Nouveau,Été,Midi,UK,Nouveau,Critique,Weekend,Moyen,Explorateur,Unknown,Active,United Kingdom,1
12864,138,1,147.12,49.04,61.14354258627807,10.2,119.52,216,72.0,12,144,0,138,6,13,7,1.0,0.0,3,3,3.0,1,0,0,0,0.0,3,1,3.0,63.0,06/01/2011,Yes,78.3.243.108,2.0,3.0,Dormants,55-64,Medium,Nouveau,Été,Midi,UK,Nouveau,Critique,Weekend,Grand,Spécialisé,Unknown,Active,United Kingdom,1
17724,58,4,995.65,22.125555555555557,17.385330879738238,-23.8,89.10000000000001,289,6.422222222222223,-4,18,80,138,3,15,9,0.2444444444444444,1.818181818181818,38,38,9.5,1,5,0,5,0.1111111111111111,45,4,11.25,,02/06/11,Yes,51.114.94.174,3.0,3.0,Fidèles,Inconnu,High,Occasionnel,Automne,Après-midi,UK,Jeune,Moyen,Semaine,Moyen,Explorateur,Unknown,Suspended,United Kingdom,0
17703,35,3,798.74,14.522545454545456,6.090084296133079,5.04,24.96,590,10.727272727272728,4,24,103,138,0,15,8,0.3090909090909091,1.9074074074074077,47,48,15.666666666666666,1,0,0,0,0.0,55,3,18.33333333333333,,2011-02-19,Yes,116.183.105.99,0.0,2.0,Potentiels,Inconnu,High,Occasionnel,Été,Après-midi,UK,Jeune,Moyen,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0
13116,117,2,485.19,15.651290322580644,9.827611015886308,-15.95,31.9,290,9.35483870967742,-1,25,21,138,6,14,7,1.0,0.7,30,30,15.0,1,1,0,1,0.032258064516129,31,2,15.5,,09/17/2010,Yes,154.247.76.159,1.0,2.0,Potentiels,Inconnu,Medium,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Weekend,Moyen,Explorateur,M,Active,United Kingdom,1
14019,47,4,1398.9599999999998,20.572941176470582,18.11493125860407,-12.75,99.84,1034,15.205882352941176,-2,144,91,138,6,15,7,0.3676470588235294,1.3432835820895523,37,38,9.25,1,2,0,2,0.0294117647058823,68,4,17.0,,04/04/11,Yes,244.81.229.72,2.0,99.0,Fidèles,Inconnu,High,Occasionnel,Été,Après-midi,UK,Jeune,Moyen,Semaine,Grand,Explorateur,Unknown,Active,United Kingdom,0
17649,135,2,861.74,16.259245283018867,4.709725146747952,-6.75,25.5,398,7.509433962264151,-1,24,3,138,6,15,7,0.981132075471698,0.0576923076923076,52,52,26.0,1,1,0,1,0.0188679245283018,53,2,26.5,59.0,2011-07-05,Yes,147.218.196.143,2.0,4.0,Potentiels,55-64,High,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Weekend,Moyen,Explorateur,Unknown,Active,United Kingdom,1
16178,138,1,197.9,24.7375,11.80928055145008,14.75,47.8,94,11.75,4,24,0,138,6,16,7,1.0,0.0,8,8,8.0,1,0,0,0,0.0,8,1,8.0,49.0,05/05/2011,Yes,243.111.58.78,2.0,1.0,Dormants,45-54,Medium,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Weekend,Moyen,Modéré,Unknown,Pending,United Kingdom,1
17040,138,1,449.73,29.982,46.29976831166961,9.9,175.2,181,12.066666666666666,1,25,0,138,0,10,7,0.0,0.0,15,15,15.0,1,0,0,0,0.0,15,1,15.0,,30/07/11,Yes,158.48.56.42,3.0,1.0,Potentiels,Inconnu,Medium,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,1
14100,138,1,194.90000000000003,7.496153846153847,5.324996208015985,0.95,23.85,64,2.4615384615384617,1,6,0,138,0,11,7,0.0,0.0,24,24,24.0,1,0,0,0,0.0,26,1,26.0,,2011-01-01,Yes,24.110.52.171,4.0,5.0,Dormants,Inconnu,Medium,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Petit,Explorateur,M,Active,United Kingdom,1
16557,24,2,281.85,25.62272727272727,13.963333478012398,12.5,46.8,111,10.090909090909092,1,36,113,137,0,13,7,0.0,11.3,11,11,5.5,1,0,0,0,0.0,11,2,5.5,63.0,04/23/2011,Yes,34.188.211.3,1.0,2.0,Potentiels,55-64,Medium,Occasionnel,Été,Midi,UK,Jeune,Faible,Inconnu,Moyen,Modéré,F,Active,United Kingdom,0
13296,137,1,87.4,17.48,9.701907029033004,10.5,34.0,78,15.6,4,25,0,137,0,13,7,0.0,0.0,5,5,5.0,1,0,0,0,0.0,5,1,5.0,,17/08/10,Yes,68.139.141.50,2.0,1.0,Dormants,Inconnu,Low,Nouveau,Été,Midi,UK,Nouveau,Critique,Inconnu,Grand,Modéré,M,Active,United Kingdom,1
13814,56,3,1562.12,26.933103448275865,20.934996906204567,-17.0,90.0,862,14.862068965517242,-2,48,81,137,0,13,7,0.0,1.4035087719298245,37,38,12.333333333333334,1,1,0,1,0.0172413793103448,58,3,19.33333333333333,,2011-05-02,Yes,82.19.44.161,1.0,4.0,Fidèles,Inconnu,High,Occasionnel,Été,Midi,Europe continentale,Jeune,Moyen,Inconnu,Moyen,Explorateur,M,Active,Germany,0
16364,12,2,707.0399999999998,13.340377358490564,9.726554643833422,1.25,39.8,280,5.283018867924528,1,24,125,137,0,14,7,0.0,2.4038461538461537,48,48,24.0,1,0,0,0,0.0,53,2,26.5,54.0,06/03/2011,Yes,248.166.3.113,5.0,5.0,Fidèles,45-54,High,Occasionnel,Été,Après-midi,UK,Jeune,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0
17693,136,3,187.02,10.39,7.695673345152724,-8.5,17.4,229,12.72222222222222,-1,25,1,137,0,15,7,0.0,0.0588235294117647,16,16,5.333333333333333,1,2,0,2,0.1111111111111111,18,3,6.0,50.0,02/08/10,Yes,227.65.163.164,1.0,2.0,Dormants,45-54,Medium,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Active,United Kingdom,1
15372,137,1,2007.4,74.34814814814816,39.4683231345611,30.24,179.0,2924,108.29629629629628,48,288,0,137,0,16,7,0.0,0.0,27,27,27.0,1,0,0,0,0.0,27,1,27.0,53.0,2011-05-09,Yes,166.39.247.153,2.0,1.0,Potentiels,45-54,VIP,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Inconnu,Grand,Explorateur,F,Pending,United Kingdom,1
15618,33,5,747.0310000000001,15.2455306122449,8.650449798281302,-9.96,30.0,428,8.73469387755102,-12,24,103,137,0,8,11,0.0,2.145833333333333,39,39,7.8,1,4,0,4,0.0816326530612244,49,5,9.8,20.0,03/08/2011,Yes,64.104.13.68,0.0,3.0,Fidèles,18-24,High,Régulier,Automne,Matin,UK,Jeune,Moyen,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0
13930,58,2,337.34,19.843529411764703,8.034688031573214,12.6,39.6,274,16.11764705882353,4,24,78,137,1,11,7,0.0,4.875,15,15,7.5,1,0,0,0,0.0,17,2,8.5,26.0,11/07/11,Yes,70.75.1.200,2.0,4.0,Potentiels,25-34,Medium,Occasionnel,Été,Matin,UK,Jeune,Moyen,Inconnu,Grand,Modéré,M,Active,United Kingdom,0
13379,26,3,572.56,5.902680412371134,5.425388141925869,0.39,33.0,601,6.195876288659794,1,25,110,137,6,15,10,0.865979381443299,1.1354166666666667,85,85,28.33333333333333,1,0,0,0,0.0,97,3,32.333333333333336,25.0,2011-06-16,Yes,182.98.104.116,0.0,4.0,Fidèles,25-34,High,Occasionnel,Automne,Après-midi,UK,Jeune,Faible,Weekend,Moyen,Explorateur,Unknown,Active,United Kingdom,0
13194,136,1,60.7,20.23333333333333,12.691072978016212,9.0,34.0,26,8.666666666666666,6,12,0,136,2,9,7,0.0,0.0,3,3,3.0,1,0,0,0,0.0,3,1,3.0,50.0,11/07/2010,Yes,137.164.113.103,3.0,2.0,Dormants,45-54,Low,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Spécialisé,Unknown,Active,United Kingdom,1
16447,136,1,259.01,7.194722222222222,8.506616075943011,1.45,31.200000000000003,223,6.194444444444445,1,48,0,136,2,12,7,0.0,0.0,34,34,34.0,1,0,0,0,0.0,36,1,36.0,76.0,10/12/10,Yes,234.37.106.187,3.0,4.0,Dormants,65+,Medium,Nouveau,Été,Midi,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,F,Pending,United Kingdom,1
14305,71,5,1803.76,16.39781818181818,11.231120213542482,-20.65,53.1,1069,9.71818181818182,-7,24,64,135,2,14,7,0.0,0.5688073394495413,96,96,19.2,1,5,0,5,0.0454545454545454,110,5,22.0,23.0,2011-07-07,Yes,108.21.148.230,1.0,2.0,Fidèles,18-24,High,Occasionnel,Été,Après-midi,UK,Jeune,Élevé,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0
12397,36,2,2409.9000000000005,19.12619047619048,15.703009487720134,5.04,127.5,1263,10.023809523809524,1,36,99,135,2,14,7,0.0,0.792,110,110,55.0,1,0,0,0,0.0,126,2,63.0,58.0,12/09/2010,Yes,129.227.187.28,4.0,4.0,Fidèles,55-64,VIP,Occasionnel,Été,Après-midi,Europe continentale,Jeune,Moyen,Inconnu,Moyen,Explorateur,F,Active,Belgium,0
14331,124,2,462.66,16.523571428571426,5.546110558584487,10.08,34.0,252,9.0,2,24,10,135,2,15,7,0.1428571428571428,0.3703703703703703,27,27,13.5,1,0,0,0,0.0,28,2,14.0,56.0,19/12/10,Yes,199.235.184.108,3.0,1.0,Potentiels,55-64,Medium,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Semaine,Moyen,Explorateur,F,Active,United Kingdom,1
15261,135,1,254.82,13.41157894736842,6.913270060107345,4.5600000000000005,29.700000000000003,270,14.210526315789474,6,24,0,135,2,15,7,0.0,0.0,19,19,19.0,1,0,0,0,0.0,19,1,19.0,21.0,2011-04-29,Yes,9.193.164.226,1.0,2.0,Dormants,18-24,Medium,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,F,Active,United Kingdom,1
15105,18,7,2298.9300000000003,22.76168316831684,22.573795740606272,6.64,162.72,1211,11.990099009900993,3,48,116,135,0,11,9,0.0,1.15,90,90,12.857142857142858,1,0,0,0,0.0,101,7,14.428571428571429,,04/29/2011,Yes,162.209.245.32,1.0,4.0,Champions,Inconnu,VIP,Régulier,Automne,Matin,UK,Jeune,Faible,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0
13813,40,5,1353.41,19.062112676056337,11.558081515977465,-8.5,54.0,550,7.746478873239437,-1,25,95,135,0,10,9,0.2112676056338028,1.3428571428571427,54,54,10.8,1,2,0,2,0.028169014084507,71,5,14.2,,02/08/11,Yes,66.100.153.235,2.0,1.0,Fidèles,Inconnu,High,Régulier,Automne,Matin,Europe continentale,Jeune,Moyen,Semaine,Moyen,Explorateur,Unknown,Active,Germany,0
18268,134,2,0.0,0.0,36.06244584051392,-25.5,25.5,0,0.0,-2,2,0,135,3,11,7,0.0,0.0,1,1,0.5,1,1,0,1,0.5,2,2,1.0,77.0,2011-02-25,Yes,179.191.248.218,3.0,1.0,Dormants,65+,Low,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Petit,Spécialisé,M,Active,United Kingdom,1
14855,119,2,645.65,32.2825,18.8377370065068,6.8,82.5,267,13.35,3,50,15,135,3,12,7,0.0,0.7894736842105263,13,13,6.5,1,0,0,0,0.0,20,2,10.0,19.0,07/05/2011,Yes,173.246.154.21,-1.0,1.0,Potentiels,18-24,High,Nouveau,Été,Midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,1
13925,36,6,616.65,13.703333333333331,10.96633899298626,-16.95,33.2,327,7.266666666666667,-1,40,98,135,3,12,7,0.0,2.2045454545454546,28,28,4.666666666666667,1,4,0,4,0.0888888888888888,45,6,7.5,77.0,27/01/11,Yes,82.251.221.179,4.0,2.0,Fidèles,65+,High,Régulier,Été,Midi,UK,Jeune,Moyen,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0
18237,3,5,987.1,16.181967213114756,5.500773830311553,8.7,34.8,622,10.19672131147541,1,48,131,134,4,12,7,0.0,2.15,40,40,8.0,1,0,0,0,0.0,61,5,12.2,22.0,2011-05-15,Yes,24.111.92.12,6.0,99.0,Fidèles,18-24,High,Régulier,Été,Midi,UK,Jeune,Faible,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0
12453,134,1,707.0899999999999,16.44395348837209,5.037722056802527,9.9,30.0,473,11.0,2,25,0,134,3,14,7,0.0,0.0,43,43,43.0,1,0,0,0,0.0,43,1,43.0,61.0,08/13/2011,Yes,249.139.155.23,3.0,99.0,Potentiels,55-64,High,Nouveau,Été,Après-midi,Europe centrale,Nouveau,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,Austria,1
15639,134,1,425.32,17.0128,11.22038268806669,5.04,39.8,323,12.92,1,25,0,134,3,14,7,0.0,0.0,25,25,25.0,1,0,0,0,0.0,25,1,25.0,44.0,07/01/11,Yes,161.208.220.92,1.0,3.0,Potentiels,35-44,Medium,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,1
15118,134,1,244.8,244.8,0.0,244.8,244.8,1440,1440.0,1440,1440,0,134,3,14,7,0.0,,1,1,1.0,1,0,0,0,0.0,1,1,1.0,,2011-07-22,Yes,237.253.166.183,1.0,3.0,Dormants,Inconnu,Medium,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Inconnu,Grand,Spécialisé,M,Active,United Kingdom,1
15746,134,2,182.96000000000004,6.308965517241381,6.133440158454299,-13.919999999999998,18.75,130,4.482758620689655,-48,48,0,134,3,15,7,0.0,0.0,28,28,14.0,1,1,0,1,0.0344827586206896,29,2,14.5,38.0,08/23/2011,Yes,252.198.170.123,3.0,5.0,Dormants,35-44,Medium,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,1
12743,134,2,546.4300000000001,4.0778358208955225,3.550238446284156,0.19,22.5,319,2.380597014925373,1,25,0,134,3,16,7,0.0,0.0,114,114,57.0,1,0,0,0,0.0,134,2,67.0,,01/07/11,Yes,157.34.125.57,2.0,99.0,Potentiels,Inconnu,High,Nouveau,Été,Après-midi,Autre,Nouveau,Critique,Inconnu,Petit,Explorateur,Unknown,Active,Unspecified,1
15942,134,1,337.43999999999994,24.10285714285714,11.99464972302326,10.08,45.0,232,16.571428571428573,2,36,0,134,4,9,7,0.0,0.0,14,14,14.0,1,0,0,0,0.0,14,1,14.0,55.0,2011-06-13,Yes,3.6.48.102,3.0,3.0,Potentiels,55-64,Medium,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom,1
14143,134,1,115.8,16.54285714285714,1.7501020378415482,15.0,19.8,30,4.285714285714286,2,12,0,134,4,9,7,0.0,0.0,7,7,7.0,1,0,0,0,0.0,7,1,7.0,,08/19/2011,Yes,192.120.13.36,1.0,4.0,Dormants,Inconnu,Medium,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Petit,Modéré,F,Active,United Kingdom,1
15120,130,2,343.8199999999999,15.628181818181814,10.585978883303564,-15.0,39.95,292,13.272727272727272,-4,48,4,134,4,9,7,0.0,0.1904761904761904,21,21,10.5,1,1,0,1,0.0454545454545454,22,2,11.0,,24/06/11,Yes,207.70.33.105,3.0,2.0,Potentiels,Inconnu,Medium,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,1
16147,134,1,375.0,17.045454545454543,6.229591997090696,5.04,30.0,246,11.181818181818182,2,48,0,134,4,9,7,0.0,0.0,22,22,22.0,1,0,0,0,0.0,22,1,22.0,,2011-01-08,Yes,204.57.55.107,1.0,3.0,Potentiels,Inconnu,Medium,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,1
13277,16,4,258.4,32.3,10.955363982999378,25.0,49.5,176,22.0,16,30,117,134,0,9,11,0.0,16.571428571428573,5,5,1.25,1,0,0,0,0.0,8,4,2.0,,07/05/2011,Yes,141.225.51.92,1.0,5.0,Fidèles,Inconnu,Medium,Occasionnel,Automne,Matin,UK,Jeune,Faible,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom,0
18127,19,3,348.73,7.419787234042554,6.5618994099871735,0.39,25.5,188,4.0,1,36,114,134,6,12,11,0.8297872340425532,2.4782608695652173,41,41,13.666666666666666,1,0,0,0,0.0,47,3,15.666666666666666,61.0,24/10/10,Yes,53.36.133.119,4.0,4.0,Fidèles,55-64,Medium,Occasionnel,Automne,Midi,UK,Jeune,Faible,Weekend,Petit,Explorateur,F,Active,United Kingdom,0
15149,134,1,520.8,22.643478260869564,14.365269863837211,12.75,67.5,128,5.565217391304348,1,36,0,134,4,10,7,0.0,0.0,23,23,23.0,1,0,0,0,0.0,23,1,23.0,78.0,2011-07-16,Yes,25.81.37.19,2.0,1.0,Potentiels,65+,High,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,1
18081,36,3,343.45,20.20294117647059,7.881159309316335,9.36,31.6,195,11.470588235294118,1,36,97,134,4,11,7,0.0,6.0625,14,14,4.666666666666667,1,0,0,0,0.0,17,3,5.666666666666667,,05/28/2011,Yes,35.107.162.54,0.0,-1.0,Potentiels,Inconnu,Medium,Occasionnel,Été,Matin,UK,Jeune,Moyen,Inconnu,Moyen,Modéré,F,Active,United Kingdom,0
14511,11,6,1267.4100000000003,17.85084507042254,11.76996137224865,-15.8,49.92,772,10.873239436619718,-4,48,122,134,0,17,11,0.2394366197183098,1.7285714285714286,53,54,8.833333333333334,1,3,0,3,0.0422535211267605,71,6,11.833333333333334,20.0,12/05/11,Yes,174.6.211.129,0.0,5.0,Champions,18-24,High,Régulier,Automne,Après-midi,UK,Jeune,Faible,Semaine,Moyen,Explorateur,F,Active,United Kingdom,0
12716,4,2,1053.4900000000002,15.267971014492757,7.152467813466685,6.8,54.0,708,10.26086956521739,2,36,129,133,4,13,7,0.0,1.897058823529412,60,60,30.0,1,0,0,0,0.0,69,2,34.5,39.0,2011-08-26,Yes,199.34.56.211,3.0,2.0,Fidèles,35-44,High,Occasionnel,Été,Midi,Europe continentale,Jeune,Faible,Inconnu,Moyen,Explorateur,M,Active,France,0
15776,133,1,241.62,13.423333333333332,4.942980763014298,6.84,25.5,138,7.666666666666667,1,36,0,133,4,13,7,0.0,0.0,18,18,18.0,1,0,0,0,0.0,18,1,18.0,,08/24/2011,Yes,97.26.233.245,0.0,1.0,Dormants,Inconnu,Medium,Nouveau,Été,Midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,F,Active,United Kingdom,1
12981,30,2,372.2199999999999,18.611,7.948374146889876,8.5,34.68,242,12.1,6,24,103,133,4,14,7,0.0,5.421052631578948,12,14,6.0,1,0,0,0,0.0,20,2,10.0,19.0,11/06/11,Yes,241.170.91.38,1.0,2.0,Fidèles,18-24,Medium,Occasionnel,Été,Après-midi,UK,Jeune,Faible,Inconnu,Moyen,Modéré,F,Active,United Kingdom,0
13106,129,2,59.5,29.75,66.11448404094219,-17.0,76.5,14,7.0,-4,18,4,133,2,11,7,0.0,4.0,1,1,0.5,1,1,0,1,0.5,2,2,1.0,,2010-10-28,Yes,154.227.59.127,1.0,3.0,Dormants,Inconnu,Low,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Spécialisé,M,Active,United Kingdom,1
13928,11,4,464.57,17.206296296296298,6.32246492106225,10.2,35.400000000000006,129,4.777777777777778,2,12,122,133,1,12,11,0.0,4.653846153846154,23,23,5.75,1,0,0,0,0.0,27,4,6.75,61.0,05/21/2011,Yes,212.24.111.21,4.0,3.0,Fidèles,55-64,Medium,Occasionnel,Automne,Midi,UK,Jeune,Faible,Inconnu,Petit,Explorateur,F,Active,United Kingdom,0
14885,132,1,765.3199999999999,51.02133333333333,24.010711260562346,13.919999999999998,102.0,724,48.266666666666666,24,120,0,132,6,12,7,1.0,0.0,15,15,15.0,1,0,0,0,0.0,15,1,15.0,19.0,15/12/10,Yes,60.246.90.148,4.0,3.0,Potentiels,18-24,High,Nouveau,Été,Midi,UK,Nouveau,Critique,Weekend,Grand,Modéré,Unknown,Active,United Kingdom,1
13388,121,3,627.15,17.420833333333334,15.392838664224906,-49.95,53.1,281,7.805555555555555,-1,24,10,131,6,12,7,0.9722222222222222,0.2857142857142857,35,35,11.666666666666666,1,1,0,1,0.0277777777777777,36,3,12.0,,2011-07-08,Yes,6.195.10.140,4.0,1.0,Potentiels,Inconnu,High,Nouveau,Été,Midi,UK,Nouveau,Critique,Weekend,Moyen,Explorateur,Unknown,Active,United Kingdom,1
15438,131,1,156.57999999999998,6.263199999999999,3.968545829393936,1.58,17.4,59,2.36,1,12,0,131,6,14,7,1.0,0.0,25,25,25.0,1,0,0,0,0.0,25,1,25.0,34.0,08/12/2011,Yes,97.150.190.189,1.0,1.0,Dormants,25-34,Medium,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Weekend,Petit,Explorateur,Unknown,Closed,United Kingdom,1
17173,5,9,3755.65,43.1683908045977,22.51329022855752,-10.95,142.8,1121,12.885057471264368,-1,36,125,131,6,14,11,0.3103448275862069,1.430232558139535,36,36,4.0,1,1,0,1,0.0114942528735632,87,9,9.666666666666666,52.0,29/06/11,Yes,80.17.138.140,2.0,2.0,Champions,45-54,VIP,Régulier,Automne,Après-midi,UK,Jeune,Faible,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom,0
17941,131,1,304.56,152.28,18.4979133958401,139.2,165.36,252,126.0,96,156,0,131,0,8,8,0.0,0.0,2,2,2.0,1,0,0,0,0.0,2,1,2.0,51.0,2011-06-06,Yes,83.252.40.151,2.0,2.0,Potentiels,45-54,Medium,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Grand,Spécialisé,M,Active,United Kingdom,1
14947,72,2,290.82000000000005,20.772857142857145,10.184184895121554,10.2,49.92,179,12.785714285714286,1,24,58,131,0,9,8,0.0,4.461538461538462,14,14,7.0,1,0,0,0,0.0,14,2,7.0,40.0,05/28/2011,Yes,168.74.74.50,0.0,5.0,Potentiels,35-44,Medium,Occasionnel,Été,Matin,UK,Jeune,Élevé,Inconnu,Moyen,Modéré,F,Active,United Kingdom,0
17053,129,2,496.38,35.45571428571428,19.2105038232436,-2.1,65.69999999999999,121,8.642857142857142,-1,12,2,131,0,10,8,0.0,0.1538461538461538,13,13,6.5,1,1,0,1,0.0714285714285714,14,2,7.0,,11/05/11,Yes,10.103.94.132,2.0,3.0,Potentiels,Inconnu,Medium,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,1
12534,131,1,1089.18,17.28857142857143,13.107948691309758,6.8,108.0,651,10.333333333333334,1,25,0,131,0,10,8,0.0,0.0,63,63,63.0,1,0,0,0,0.0,63,1,63.0,69.0,2011-06-22,Yes,129.43.83.133,3.0,4.0,Potentiels,65+,High,Nouveau,Été,Matin,Europe continentale,Nouveau,Critique,Inconnu,Moyen,Explorateur,F,Active,Germany,1
12844,29,2,325.96,6.268461538461538,5.307772098117113,0.42,17.85,125,2.4038461538461537,1,8,101,130,0,13,8,0.0,1.9803921568627447,47,47,23.5,1,0,0,0,0.0,52,2,26.0,25.0,06/21/2011,Yes,222.218.104.34,1.0,99.0,Fidèles,25-34,Medium,Occasionnel,Été,Midi,UK,Jeune,Faible,Inconnu,Petit,Explorateur,F,Active,United Kingdom,0
14567,35,3,1524.46,44.83705882352941,30.358862170698448,-5.9,153.0,410,12.058823529411764,-2,24,95,130,4,10,10,0.0,2.8484848484848486,33,33,11.0,1,1,0,1,0.0294117647058823,34,3,11.333333333333334,39.0,01/07/11,Yes,194.24.142.41,3.0,3.0,Fidèles,35-44,High,Occasionnel,Automne,Matin,UK,Jeune,Moyen,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0
14937,57,4,1617.63,46.218,39.74387853715928,-4.25,212.4,483,13.8,-1,72,73,130,4,12,10,0.0,2.147058823529412,33,33,8.25,1,1,0,1,0.0285714285714285,35,4,8.75,61.0,2010-09-11,Yes,170.13.157.193,0.0,5.0,Fidèles,55-64,High,Occasionnel,Automne,Midi,UK,Jeune,Moyen,Inconnu,Moyen,Explorateur,Unknown,Active,Channel Islands,0
12828,3,6,1018.71,18.19125,9.187188522858635,1.0,45.9,494,8.821428571428571,1,24,127,130,4,10,8,0.0,2.272727272727273,46,46,7.666666666666667,1,0,0,0,0.0,56,6,9.333333333333334,75.0,06/02/2011,Yes,174.162.191.132,1.0,2.0,Champions,65+,High,Régulier,Été,Matin,UK,Jeune,Faible,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0
16984,78,5,4392.42,10.508181818181818,13.155697584715302,-16.95,111.0,2408,5.760765550239235,-3,72,52,130,0,17,8,0.0,0.1223021582733813,354,354,70.8,1,11,0,11,0.0263157894736842,418,5,83.6,53.0,03/05/11,Yes,28.83.129.164,2.0,1.0,Fidèles,45-54,VIP,Occasionnel,Été,Après-midi,UK,Jeune,Élevé,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0
