CustomerID,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,RegistrationDate,NewsletterSubscribed,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,CustomerType,FavoriteSeason,PreferredTimeOfDay,Region,LoyaltyLevel,ChurnRiskCategory,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Country,Churn,AvgBasketValue,TenureRatio,IP_Version,IP_FirstOctet,IP_IsPrivate
13159,9,5,1379.75,11.309426229508198,9.969843976926873,-58.10000000000001,74.7,1045,8.565573770491802,-14,36,106,116,3,11,8,0.0,0.859504132231405,114,113,22.8,1,1,0,1,0.0081967213114754,122,5,24.4,72.0,2011-04-20,Yes,2.0,5.0,Champions,65+,High,Régulier,Été,Matin,UK,Jeune,Faible,Inconnu,Moyen,Explorateur,Unknown,Suspended,United Kingdom,0,229.95833333333334,0.08411214953271028,4,30,0
13189,19,2,260.67999999999995,8.988965517241377,4.765313919225938,2.88,18.72,842,29.03448275862069,12,100,96,115,1,13,8,0.0,3.4285714285714284,29,29,14.5,1,0,0,0,0.0,29,2,14.5,23.0,06/16/2011,Yes,3.0,1.0,Potentiels,18-24,Medium,Occasionnel,Été,Midi,UK,Jeune,Faible,Inconnu,Grand,Explorateur,Unknown,Active,United Kingdom,0,86.89333333333332,0.1958762886597938,4,36,0
17637,31,2,547.0600000000001,15.630285714285716,6.108236717606753,5.04,25.5,280,8.0,1,24,83,115,1,13,8,0.0,2.4411764705882355,35,35,17.5,1,0,0,0,0.0,35,2,17.5,52.0,30/08/11,Yes,1.0,3.0,Potentiels,45-54,High,Occasionnel,Été,Midi,UK,Jeune,Moyen,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,182.35333333333335,0.36904761904761907,4,124,0
12641,115,1,185.9,18.59,8.260037664697554,10.5,40.0,72,7.2,1,24,0,115,1,13,8,0.0,0.0,10,10,10.0,1,0,0,0,0.0,10,1,10.0,,2011-07-03,Yes,2.0,2.0,Dormants,Inconnu,Medium,Nouveau,Été,Midi,Europe du Nord,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Active,Sweden,1,92.95,115.0,4,246,1
13470,99,2,165.0,16.5,0.0,16.5,16.5,100,10.0,10,10,15,115,1,17,8,0.0,1.6666666666666667,7,7,3.5,1,0,0,0,0.0,10,2,5.0,60.0,01/24/2011,Yes,1.0,3.0,Dormants,55-64,Medium,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Active,United Kingdom,1,55.0,6.1875,4,181,0
15786,44,5,4834.200000000001,17.265000000000004,10.487829744988076,-19.9,59.400000000000006,3331,11.896428571428572,-12,48,70,114,2,13,8,0.0,0.2508960573476702,257,257,51.4,1,13,0,13,0.0464285714285714,280,5,56.0,,27/05/11,Yes,2.0,4.0,Fidèles,Inconnu,VIP,Régulier,Été,Midi,UK,Jeune,Moyen,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,805.7000000000002,0.6197183098591549,4,123,0
15541,114,1,85.13,2.9355172413793102,2.6876869851322462,0.84,8.850000000000001,49,1.6896551724137931,1,3,0,114,2,14,8,0.0,0.0,29,29,29.0,1,0,0,0,0.0,29,1,29.0,,2011-08-24,Yes,2.0,5.0,Dormants,Inconnu,Low,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Inconnu,Petit,Explorateur,M,Pending,United Kingdom,1,42.565,114.0,4,96,0
16734,52,3,650.51,12.27377358490566,10.885560341468432,0.85,50.0,346,6.528301886792453,1,40,61,114,2,15,8,0.0,1.1730769230769231,44,44,14.666666666666666,1,0,0,0,0.0,53,3,17.666666666666668,77.0,03/07/2011,Yes,3.0,5.0,Potentiels,65+,High,Occasionnel,Été,Après-midi,UK,Jeune,Moyen,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,162.6275,0.8387096774193549,4,12,0
16706,37,3,531.3499999999999,4.319918699186991,4.885485276487754,0.24,29.75,249,2.024390243902439,1,12,76,114,2,15,8,0.0,0.6229508196721312,108,108,36.0,1,0,0,0,0.0,123,3,41.0,54.0,10/07/11,Yes,1.0,1.0,Potentiels,45-54,High,Occasionnel,Été,Après-midi,UK,Jeune,Moyen,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,0,132.83749999999998,0.4805194805194805,4,251,1
17070,114,1,312.14,4.8771875,4.8774842164527845,0.85,23.8,133,2.078125,1,12,0,114,2,17,8,0.0,0.0,62,62,62.0,1,0,0,0,0.0,64,1,64.0,69.0,2011-04-18,Yes,1.0,5.0,Potentiels,65+,Medium,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Inconnu,Petit,Explorateur,M,Suspended,United Kingdom,1,156.07,114.0,4,24,0
12688,114,1,4873.81,28.501812865497072,25.909800727775,2.88,135.0,3028,17.707602339181285,1,100,0,114,3,8,8,0.0,0.0,171,170,171.0,1,0,0,0,0.0,171,1,171.0,,05/30/2011,Yes,0.0,5.0,Potentiels,Inconnu,VIP,Nouveau,Été,Matin,Moyen-Orient,Nouveau,Critique,Inconnu,Grand,Explorateur,Unknown,Active,Israel,1,2436.905,114.0,4,193,0
12729,114,1,453.0100000000001,17.42346153846154,6.143852174203213,8.5,36.0,233,8.961538461538462,2,24,0,114,3,11,8,0.0,0.0,26,26,26.0,1,0,0,0,0.0,26,1,26.0,,22/12/10,Yes,2.0,2.0,Potentiels,Inconnu,Medium,Nouveau,Été,Matin,Europe continentale,Nouveau,Critique,Inconnu,Moyen,Explorateur,M,Active,France,1,226.50500000000005,114.0,4,79,0
12962,7,2,266.39,16.649375,7.712389572413123,7.439999999999999,35.400000000000006,129,8.0625,2,12,106,113,3,13,8,0.0,7.066666666666666,15,15,7.5,1,0,0,0,0.0,16,2,8.0,64.0,2011-09-12,Yes,2.0,3.0,Potentiels,55-64,Medium,Occasionnel,Été,Midi,UK,Jeune,Faible,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,0,88.79666666666667,0.06542056074766354,4,200,0
13273,113,1,138.98,8.68625,6.223321594347079,2.52,24.9,153,9.5625,2,36,0,113,3,14,8,0.0,0.0,16,16,16.0,1,0,0,0,0.0,16,1,16.0,66.0,01/11/2011,Yes,0.0,5.0,Dormants,65+,Medium,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Pending,United Kingdom,1,69.49,113.0,4,242,1
17736,9,4,337.49,12.980384615384615,13.850368509399086,-39.95,39.95,237,9.115384615384617,-1,24,104,113,3,14,8,0.0,4.12,24,24,6.0,1,1,0,1,0.0384615384615384,26,4,6.5,,22/06/11,Yes,0.0,4.0,Fidèles,Inconnu,Medium,Occasionnel,Été,Après-midi,UK,Jeune,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,67.498,0.08571428571428572,4,6,0
15472,113,1,371.5600000000001,4.888947368421055,3.1386606820733243,0.6,16.6,251,3.3026315789473686,1,9,0,113,3,15,8,0.0,0.0,76,76,76.0,1,0,0,0,0.0,76,1,76.0,55.0,2011-06-14,Yes,0.0,2.0,Potentiels,55-64,Medium,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,1,185.78000000000006,113.0,4,47,0
12680,1,4,862.8100000000002,16.592500000000005,5.7386538952451005,4.68,36.0,443,8.51923076923077,1,36,112,113,3,12,8,0.1346153846153846,2.176470588235294,33,33,8.25,1,0,0,0,0.0,52,4,13.0,35.0,12/07/2010,Yes,3.0,2.0,Fidèles,35-44,High,Occasionnel,Été,Midi,Europe continentale,Jeune,Faible,Semaine,Moyen,Explorateur,M,Active,France,0,172.56200000000004,0.008849557522123894,4,44,0
16582,113,1,313.61999999999995,52.26999999999999,64.66169035835671,10.5,162.72,164,27.33333333333333,6,48,0,113,3,17,8,0.0,0.0,6,6,6.0,1,0,0,0,0.0,6,1,6.0,62.0,26/08/11,Yes,5.0,1.0,Potentiels,55-64,Medium,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Inconnu,Grand,Modéré,M,Active,United Kingdom,1,156.80999999999997,113.0,4,3,0
17747,100,2,64.65,32.325,55.26039494972869,-6.75,71.4,11,5.5,-1,12,12,113,2,8,8,0.0,12.0,1,1,0.5,1,1,0,1,0.5,2,2,1.0,52.0,2011-08-16,Yes,2.0,4.0,Dormants,45-54,Low,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Spécialisé,F,Active,United Kingdom,1,21.55,7.6923076923076925,4,220,0
12513,85,2,586.7900000000001,16.299722222222226,12.17523023803683,-25.5,54.0,456,12.666666666666666,-6,25,28,113,4,10,8,0.0,0.8,35,35,17.5,1,1,0,1,0.0277777777777777,36,2,18.0,,07/20/2011,Yes,4.0,2.0,Potentiels,Inconnu,High,Occasionnel,Été,Matin,Europe continentale,Nouveau,Élevé,Inconnu,Moyen,Explorateur,M,Active,France,0,195.5966666666667,2.9310344827586206,4,145,0
15396,113,1,288.17999999999995,20.58428571428571,18.003661471312615,5.04,68.0,122,8.714285714285714,2,24,0,113,4,10,8,0.0,0.0,14,14,14.0,1,0,0,0,0.0,14,1,14.0,41.0,30/04/11,Yes,2.0,3.0,Dormants,35-44,Medium,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,1,144.08999999999997,113.0,4,106,0
12418,113,1,668.58,19.664117647058823,16.134033503022387,5.04,68.0,407,11.970588235294118,2,48,0,113,4,11,8,0.0,0.0,34,34,34.0,1,0,0,0,0.0,34,1,34.0,59.0,2011-05-22,Yes,1.0,4.0,Potentiels,55-64,High,Nouveau,Été,Matin,Europe continentale,Nouveau,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,Switzerland,1,334.29,113.0,4,169,0
16828,93,2,128.5,16.0625,4.369680439443729,12.6,25.200000000000003,59,7.375,1,12,19,112,4,13,8,0.0,2.7142857142857144,8,8,4.0,1,0,0,0,0.0,8,2,4.0,47.0,05/24/2011,Yes,1.0,3.0,Dormants,45-54,Medium,Nouveau,Été,Midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,F,Active,United Kingdom,1,42.833333333333336,4.65,4,86,0
14712,29,3,917.07,36.6828,37.46162709137623,1.95,102.0,315,12.6,1,48,82,112,6,14,9,0.52,3.4166666666666665,21,21,7.0,1,0,0,0,0.0,25,3,8.333333333333334,31.0,15/07/11,Yes,2.0,1.0,Fidèles,25-34,High,Occasionnel,Automne,Après-midi,UK,Jeune,Faible,Weekend,Moyen,Explorateur,Unknown,Active,United Kingdom,0,229.2675,0.3493975903614458,4,180,0
12991,23,2,503.7600000000001,16.250322580645165,7.491363687104847,5.04,42.5,405,13.064516129032258,4,50,89,112,4,14,8,0.0,2.966666666666667,31,31,15.5,1,0,0,0,0.0,31,2,15.5,23.0,2011-06-09,Yes,1.0,1.0,Fidèles,18-24,High,Occasionnel,Été,Après-midi,UK,Jeune,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,167.92000000000004,0.25555555555555554,4,67,0
14772,112,1,139.26,15.473333333333333,4.28952503198198,10.4,24.96,82,9.11111111111111,1,16,0,112,4,15,8,0.0,0.0,9,9,9.0,1,0,0,0,0.0,9,1,9.0,20.0,06/13/2011,Yes,1.0,5.0,Dormants,18-24,Medium,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,1,69.63,112.0,4,63,0
12364,8,4,1313.1,15.448235294117648,8.910810071730504,5.04,64.8,1506,17.71764705882353,1,180,104,112,4,15,8,0.2588235294117647,1.2261904761904765,70,70,17.5,1,0,0,0,0.0,85,4,21.25,33.0,14/03/11,Yes,2.0,3.0,Champions,25-34,High,Occasionnel,Été,Après-midi,Europe continentale,Jeune,Faible,Semaine,Grand,Explorateur,F,Closed,Belgium,0,262.62,0.0761904761904762,4,211,0
12968,112,1,135.95,27.19,21.266182073893752,9.95,61.2,73,14.6,1,24,0,112,4,15,8,0.0,0.0,5,5,5.0,1,0,0,0,0.0,5,1,5.0,24.0,2011-03-09,Yes,3.0,3.0,Dormants,18-24,Medium,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Active,United Kingdom,1,67.975,112.0,4,80,0
16330,18,4,242.21,5.907560975609757,17.371738942962477,-5.95,112.5,145,3.5365853658536586,-1,90,94,112,1,12,11,0.048780487804878,2.35,39,39,9.75,1,2,0,2,0.048780487804878,41,4,10.25,69.0,06/08/2011,Yes,2.0,1.0,Fidèles,65+,Medium,Occasionnel,Automne,Midi,UK,Jeune,Faible,Semaine,Petit,Explorateur,M,Active,United Kingdom,0,48.442,0.18947368421052632,4,110,0
14566,111,1,1432.0,358.0,0.0,358.0,358.0,800,200.0,200,200,0,111,6,11,8,1.0,0.0,4,4,4.0,1,0,0,0,0.0,4,1,4.0,31.0,15/06/11,Yes,2.0,3.0,Potentiels,25-34,High,Nouveau,Été,Matin,UK,Nouveau,Critique,Weekend,Grand,Spécialisé,F,Active,Channel Islands,1,716.0,111.0,4,101,0
15701,2,4,1542.14,6.5069198312236285,5.340483319188329,0.19,29.95,923,3.8945147679324896,1,36,108,111,6,12,8,0.8438818565400844,0.4533898305084746,193,193,48.25,1,0,0,0,0.0,237,4,59.25,,2011-09-02,Yes,1.0,4.0,Champions,Inconnu,High,Occasionnel,Été,Midi,UK,Jeune,Faible,Weekend,Petit,Explorateur,F,Active,United Kingdom,0,308.428,0.01834862385321101,4,81,0
12518,1,5,2056.89,16.58782258064516,8.975297314683543,5.04,54.0,1318,10.629032258064516,2,25,109,110,4,10,9,0.1451612903225806,0.8780487804878049,84,84,16.8,1,0,0,0,0.0,124,5,24.8,,08/11/2011,Yes,2.0,5.0,Champions,Inconnu,VIP,Régulier,Automne,Matin,Europe continentale,Jeune,Faible,Semaine,Moyen,Explorateur,F,Active,Germany,0,342.815,0.00909090909090909,4,13,0
14529,60,3,620.04,2.707598253275109,2.742899908503245,0.19,15.3,348,1.519650655021834,1,9,50,110,0,15,10,0.2183406113537118,0.2149122807017544,177,177,59.0,1,0,0,0,0.0,229,3,76.33333333333333,38.0,27/07/11,Yes,0.0,5.0,Potentiels,35-44,High,Occasionnel,Automne,Après-midi,UK,Jeune,Moyen,Semaine,Petit,Explorateur,M,Suspended,United Kingdom,0,155.01,1.1764705882352942,4,23,0
16536,107,2,539.02,9.625357142857142,8.25859771594223,-9.95,39.8,250,4.464285714285714,-1,25,2,110,6,15,8,0.9821428571428572,0.0363636363636363,49,49,24.5,1,1,0,1,0.0178571428571428,56,2,28.0,,2011-09-07,Yes,2.0,4.0,Potentiels,Inconnu,High,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Weekend,Petit,Explorateur,Unknown,Active,United Kingdom,1,179.67333333333332,35.666666666666664,4,219,0
15313,110,1,52.0,52.0,0.0,52.0,52.0,25,25.0,25,25,0,110,6,16,8,1.0,,1,1,1.0,1,0,0,0,0.0,1,1,1.0,19.0,07/22/2011,Yes,6.0,2.0,Dormants,18-24,Low,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Weekend,Grand,Spécialisé,M,Suspended,United Kingdom,1,26.0,110.0,4,226,0
15801,46,4,1042.1899999999998,15.104202898550724,7.978633305824688,-9.95,39.6,562,8.144927536231885,-4,24,63,110,0,15,10,0.0,0.9117647058823528,61,61,15.25,1,5,0,5,0.072463768115942,69,4,17.25,44.0,29/11/10,Yes,0.0,3.0,Fidèles,35-44,High,Occasionnel,Automne,Après-midi,UK,Jeune,Moyen,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,208.43799999999996,0.71875,4,108,0
16201,3,5,1821.52,15.839304347826088,8.76986444130356,-25.200000000000003,54.08,1267,11.017391304347829,-12,48,106,110,1,15,11,0.0,0.9210526315789472,74,74,14.8,1,4,0,4,0.0347826086956521,115,5,23.0,19.0,2011-07-09,Yes,1.0,2.0,Champions,18-24,High,Régulier,Automne,Après-midi,UK,Jeune,Faible,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,303.58666666666664,0.028037383177570093,4,7,0
16555,35,2,285.89,16.81705882352941,4.374448200496096,10.08,25.200000000000003,175,10.294117647058824,2,24,74,110,0,12,8,0.0,4.625,15,15,7.5,1,0,0,0,0.0,17,2,8.5,,06/04/2011,Yes,2.0,2.0,Potentiels,Inconnu,Medium,Occasionnel,Été,Midi,UK,Jeune,Moyen,Inconnu,Moyen,Modéré,M,Active,United Kingdom,0,95.29666666666667,0.4666666666666667,4,11,0
16952,109,2,167.61,10.475625,8.549232299842288,1.25,37.44,92,5.75,1,25,0,109,0,12,8,0.0,0.0,16,16,8.0,1,0,0,0,0.0,16,2,8.0,,25/05/11,Yes,2.0,3.0,Dormants,Inconnu,Medium,Nouveau,Été,Midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,F,Active,United Kingdom,1,55.870000000000005,109.0,4,247,1
14387,33,3,1770.5600000000002,12.646857142857144,10.000859465635315,0.85,83.2,819,5.85,1,25,76,109,0,12,11,0.0,0.539568345323741,125,125,41.66666666666666,1,0,0,0,0.0,140,3,46.66666666666666,31.0,2010-10-11,Yes,1.0,1.0,Fidèles,25-34,High,Occasionnel,Automne,Midi,UK,Jeune,Moyen,Inconnu,Moyen,Explorateur,F,Closed,United Kingdom,0,442.64000000000004,0.42857142857142855,4,118,0
17073,18,4,1446.09,8.310862068965518,6.503015383584061,0.42,34.65,759,4.362068965517241,1,48,91,109,1,14,8,0.3103448275862069,0.5260115606936416,142,142,35.5,1,0,0,0,0.0,174,4,43.5,,06/06/2011,Yes,6.0,3.0,Champions,Inconnu,High,Occasionnel,Été,Après-midi,UK,Jeune,Faible,Semaine,Petit,Explorateur,F,Active,United Kingdom,0,289.21799999999996,0.1956521739130435,4,205,0
18147,46,2,179.33999999999995,25.62,10.079821426989668,9.36,39.6,203,29.0,8,75,62,109,1,12,8,0.0,10.333333333333334,7,7,3.5,1,0,0,0,0.0,7,2,3.5,35.0,25/07/11,Yes,0.0,-1.0,Potentiels,35-44,Medium,Occasionnel,Été,Midi,UK,Jeune,Moyen,Inconnu,Grand,Modéré,F,Active,United Kingdom,0,59.77999999999998,0.7301587301587301,4,141,0
14523,108,1,241.09,20.09083333333333,12.787029975958475,7.800000000000001,46.8,251,20.916666666666668,1,72,0,108,1,13,8,0.0,0.0,12,12,12.0,1,0,0,0,0.0,12,1,12.0,27.0,2011-09-16,Yes,1.0,4.0,Dormants,25-34,Medium,Nouveau,Été,Midi,UK,Nouveau,Critique,Inconnu,Grand,Modéré,M,Active,United Kingdom,1,120.545,108.0,4,200,0
14418,4,3,1937.25,15.622983870967742,13.10290155788061,0.84,89.64000000000001,1711,13.798387096774194,1,48,104,108,1,11,12,0.0,0.8373983739837398,114,114,38.0,1,0,0,0,0.0,124,3,41.333333333333336,,09/06/2010,Yes,1.0,1.0,Fidèles,Inconnu,High,Occasionnel,Hiver,Matin,UK,Jeune,Faible,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,484.3125,0.0380952380952381,4,118,0
12642,25,3,1013.26,21.55872340425532,17.588552924759018,4.68,93.6,552,11.74468085106383,1,48,82,108,2,9,8,0.0,1.7826086956521738,39,39,13.0,1,0,0,0,0.0,47,3,15.666666666666666,19.0,13/09/11,Yes,3.0,2.0,Fidèles,18-24,High,Occasionnel,Été,Matin,Europe continentale,Jeune,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,Germany,0,253.315,0.30120481927710846,4,62,0
16968,4,2,439.43,14.17516129032258,5.541722879494992,4.5600000000000005,24.75,326,10.516129032258064,2,25,103,108,0,15,12,0.0,3.433333333333333,31,31,15.5,1,0,0,0,0.0,31,2,15.5,,2011-01-24,Yes,1.0,2.0,Fidèles,Inconnu,Medium,Occasionnel,Hiver,Après-midi,UK,Jeune,Faible,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,146.47666666666666,0.038461538461538464,4,221,0
16723,91,2,589.1499999999999,13.701162790697673,25.218080834922343,0.78,165.0,399,9.27906976744186,1,96,16,108,2,11,8,0.0,0.3809523809523809,37,37,18.5,1,0,0,0,0.0,43,2,21.5,78.0,05/17/2011,Yes,4.0,2.0,Potentiels,65+,High,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,1,196.3833333333333,5.352941176470588,4,246,1
13411,107,1,213.55,11.863888888888887,9.20747467383327,2.1,34.65,72,4.0,1,7,0,107,2,13,8,0.0,0.0,17,17,17.0,1,0,0,0,0.0,18,1,18.0,71.0,04/01/11,Yes,1.0,1.0,Dormants,65+,Medium,Nouveau,Été,Midi,UK,Nouveau,Critique,Inconnu,Petit,Modéré,M,Active,United Kingdom,1,106.775,107.0,4,160,0
16340,107,1,549.07,3.5886928104575166,4.424078359686381,0.29,30.0,501,3.2745098039215685,1,48,0,107,2,14,8,0.0,0.0,124,124,124.0,1,0,0,0,0.0,153,1,153.0,50.0,2011-08-09,Yes,0.0,2.0,Potentiels,45-54,High,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Inconnu,Petit,Explorateur,F,Active,United Kingdom,1,274.535,107.0,4,32,0
13236,25,3,727.2700000000001,18.64794871794872,9.992097187669224,-7.5,40.56,411,10.538461538461538,-2,48,82,107,3,8,8,0.0,2.131578947368421,34,34,11.333333333333334,1,3,0,3,0.0769230769230769,39,3,13.0,53.0,03/05/2011,Yes,1.0,5.0,Fidèles,45-54,High,Occasionnel,Été,Matin,UK,Jeune,Faible,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,181.81750000000002,0.30120481927710846,4,53,0
14196,107,1,335.52,55.92,57.81872361095496,17.0,163.2,142,23.666666666666668,2,64,0,107,3,10,8,0.0,0.0,6,6,6.0,1,0,0,0,0.0,6,1,6.0,48.0,06/12/10,Yes,0.0,3.0,Potentiels,45-54,Medium,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Grand,Modéré,F,Active,United Kingdom,1,167.76,107.0,4,33,0
15263,107,1,156.50999999999996,13.042499999999997,4.250249457919553,5.04,17.4,89,7.416666666666667,2,16,0,107,3,10,8,0.0,0.0,12,12,12.0,1,0,0,0,0.0,12,1,12.0,,2011-08-10,Yes,3.0,2.0,Dormants,Inconnu,Medium,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,1,78.25499999999998,107.0,4,123,0
14314,107,1,120.0,15.0,14.136008731503487,4.5600000000000005,46.8,296,37.0,12,80,0,107,3,10,8,0.0,0.0,8,8,8.0,1,0,0,0,0.0,8,1,8.0,18.0,06/23/2011,Yes,1.0,1.0,Dormants,18-24,Medium,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Grand,Modéré,M,Active,United Kingdom,1,60.0,107.0,4,177,0
16093,107,1,17.0,17.0,0.0,17.0,17.0,20,20.0,20,20,0,107,3,11,8,0.0,,1,1,1.0,1,0,0,0,0.0,1,1,1.0,,26/04/11,Yes,3.0,2.0,Dormants,Inconnu,Low,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Grand,Spécialisé,M,Active,United Kingdom,1,8.5,107.0,4,13,0
17844,107,1,51.56,10.312,3.8029882986935415,6.64,15.0,52,10.4,8,16,0,107,3,11,8,0.0,0.0,5,5,5.0,1,0,0,0,0.0,5,1,5.0,33.0,2011-05-10,Yes,2.0,0.0,Dormants,25-34,Low,Nouveau,Été,Matin,Amérique du Nord,Nouveau,Critique,Inconnu,Moyen,Modéré,Unknown,Active,Canada,1,25.78,107.0,4,144,0
14687,107,1,628.3799999999999,41.89199999999999,34.52452031320845,9.9,120.0,470,31.33333333333333,2,144,0,107,3,11,8,0.0,0.0,15,15,15.0,1,0,0,0,0.0,15,1,15.0,,08/09/2011,Yes,3.0,3.0,Potentiels,Inconnu,High,Nouveau,Été,Matin,UK,Nouveau,Critique,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom,1,314.18999999999994,107.0,4,203,0
14050,32,2,746.3599999999999,13.82148148148148,5.103282483208644,4.5600000000000005,30.0,689,12.75925925925926,2,25,74,106,3,13,8,0.0,1.3962264150943395,49,49,24.5,1,0,0,0,0.0,54,2,27.0,63.0,21/10/10,Yes,2.0,1.0,Potentiels,55-64,High,Occasionnel,Été,Midi,UK,Jeune,Moyen,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,248.78666666666663,0.4266666666666667,4,154,0
16429,106,1,284.55,142.275,194.2068774528853,4.95,279.6,9,4.5,1,8,0,106,3,13,8,0.0,0.0,2,2,2.0,1,0,0,0,0.0,2,1,2.0,78.0,2011-01-13,Yes,2.0,3.0,Dormants,65+,Medium,Nouveau,Été,Midi,UK,Nouveau,Critique,Inconnu,Petit,Spécialisé,F,Active,United Kingdom,1,142.275,106.0,4,66,0
14055,106,1,725.6400000000001,72.56400000000001,122.0638698204983,13.52,415.00000000000006,216,21.6,2,100,0,106,3,15,8,0.0,0.0,10,10,10.0,1,0,0,0,0.0,10,1,10.0,,07/11/2011,Yes,0.0,2.0,Potentiels,Inconnu,High,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Inconnu,Grand,Modéré,M,Closed,United Kingdom,1,362.82000000000005,106.0,4,166,0
12715,106,1,353.86,16.85047619047619,15.35663064483563,6.959999999999999,80.0,197,9.38095238095238,2,24,0,106,3,15,8,0.0,0.0,20,20,20.0,1,0,0,0,0.0,21,1,21.0,20.0,27/05/11,Yes,2.0,5.0,Potentiels,18-24,Medium,Nouveau,Été,Après-midi,Europe du Nord,Nouveau,Critique,Inconnu,Moyen,Explorateur,M,Active,Sweden,1,176.93,106.0,4,238,0
15663,106,1,138.14,15.348888888888888,3.208116442885312,11.9,23.4,106,11.77777777777778,2,36,0,106,3,15,8,0.0,0.0,9,9,9.0,1,0,0,0,0.0,9,1,9.0,52.0,2010-11-17,Yes,4.0,2.0,Dormants,45-54,Medium,Nouveau,Été,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,F,Active,United Kingdom,1,69.07,106.0,4,119,0
18200,106,1,163.8,5.11875,4.087089626238116,0.38,15.0,111,3.46875,1,12,0,106,3,18,8,0.0,0.0,29,29,29.0,1,0,0,0,0.0,32,1,32.0,,07/10/2011,Yes,2.0,3.0,Dormants,Inconnu,Medium,Nouveau,Été,Soir,UK,Nouveau,Critique,Inconnu,Petit,Explorateur,M,Active,United Kingdom,1,81.9,106.0,4,96,0
18167,4,6,1355.51,31.523488372093023,21.024245401069344,-8.5,65.69999999999999,359,8.348837209302326,-12,12,101,106,4,15,11,0.0,2.380952380952381,25,25,4.166666666666667,1,6,0,6,0.1395348837209302,43,6,7.166666666666667,23.0,03/06/11,Yes,1.0,4.0,Champions,18-24,High,Régulier,Automne,Après-midi,UK,Jeune,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,193.6442857142857,0.0392156862745098,4,172,0
